Wavecontrol MonitEM data
Date: 08/26/2021 07:59:23
MonitEM Serial: 13MT0276
Probe serial: 13WP040321
Frecuencies: 100kHz-8GHz
Units: V/m
Date,Time,Value,GPGGA,gps_time,lat,N/S,lon,E/O,fix,number_satellites,diution,height,M,geoid_height,M,,*CRC,GPGSA,A,3D_fix,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PDOP,HDOP,VDOP*CRC
2021/08/26,07:36:24,1.38,$GPGGA,103626.0,0553.367494,S,03511.955112,W,1,10,0.7,40.2,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,07,08,09,14,22,27,30,,,1.7,0.7,1.5*34
2021/08/26,07:36:25,1.47,$GPGGA,103627.0,0553.367494,S,03511.955111,W,1,10,0.7,40.2,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,07,08,09,14,22,27,30,,,1.6,0.7,1.4*34
2021/08/26,07:36:26,1.72,$GPGGA,103628.0,0553.367494,S,03511.955110,W,1,10,0.7,40.2,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,07,08,09,14,22,27,30,,,1.6,0.7,1.4*34
2021/08/26,07:36:27,1.57,$GPGGA,103629.0,0553.367494,S,03511.955110,W,1,09,0.7,40.2,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,08,09,14,22,27,30,,,,1.6,0.7,1.4*33
2021/08/26,07:36:28,1.65,$GPGGA,103630.0,0553.367494,S,03511.955110,W,1,08,0.7,40.2,M,0.0,M,,*5A,$GPGSA,A,3,01,03,08,09,14,22,27,30,,,,,1.6,0.7,1.4*37
2021/08/26,07:36:29,1.64,$GPGGA,103631.0,0553.367494,S,03511.955109,W,1,07,0.7,40.2,M,0.0,M,,*5C,$GPGSA,A,3,01,03,08,09,14,22,27,,,,,,1.6,0.7,1.4*34
2021/08/26,07:36:30,1.64,$GPGGA,103632.0,0553.367495,S,03511.955109,W,1,08,0.7,40.2,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,08,09,14,22,27,,,,,1.6,0.7,1.4*30
2021/08/26,07:36:31,1.68,$GPGGA,103633.0,0553.367488,S,03511.955120,W,1,08,0.7,40.3,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,08,09,14,22,27,,,,,1.6,0.7,1.4*30
2021/08/26,07:36:32,1.53,$GPGGA,103634.0,0553.367128,S,03511.955080,W,1,09,0.7,40.0,M,0.0,M,,*57,$GPGSA,A,3,01,03,04,08,09,14,22,27,30,,,,1.6,0.7,1.4*33
2021/08/26,07:36:33,1.57,$GPGGA,103635.0,0553.367126,S,03511.955028,W,1,09,0.7,40.1,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,08,09,14,22,27,30,,,,1.7,0.7,1.5*33
2021/08/26,07:36:34,1.51,$GPGGA,103636.0,0553.367008,S,03511.955083,W,1,09,0.7,39.9,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,08,09,14,22,27,30,,,,1.7,0.7,1.5*33
2021/08/26,07:36:35,1.84,$GPGGA,103637.0,0553.366896,S,03511.955169,W,1,09,0.7,39.8,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,08,09,14,22,27,30,,,,1.7,0.7,1.5*33
2021/08/26,07:36:36,1.67,$GPGGA,103638.0,0553.366782,S,03511.955098,W,1,09,0.7,40.0,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,08,09,14,22,27,30,,,,1.7,0.7,1.5*33
2021/08/26,07:36:37,1.56,$GPGGA,103639.0,0553.366087,S,03511.955318,W,1,09,0.7,40.1,M,0.0,M,,*5C,$GPGSA,A,3,01,03,04,08,09,14,22,27,30,,,,1.6,0.7,1.4*33
2021/08/26,07:36:38,1.35,$GPGGA,103640.0,0553.365120,S,03511.955465,W,1,09,0.7,40.3,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,08,09,14,22,27,30,,,,1.6,0.7,1.4*33
2021/08/26,07:36:39,1.24,$GPGGA,103641.0,0553.364165,S,03511.955580,W,1,11,0.7,40.6,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,07,08,09,14,16,22,27,30,,1.6,0.7,1.4*33
2021/08/26,07:36:40,1.48,$GPGGA,103642.0,0553.362201,S,03511.955894,W,1,12,0.7,40.7,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:36:41,1.45,$GPGGA,103643.0,0553.360324,S,03511.956226,W,1,12,0.7,41.2,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:36:42,1.50,$GPGGA,103644.0,0553.355609,S,03511.957341,W,1,12,0.7,41.2,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:36:43,1.73,$GPGGA,103645.0,0553.352817,S,03511.957931,W,1,12,0.7,41.2,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:36:44,1.66,$GPGGA,103646.0,0553.349686,S,03511.958482,W,1,12,0.6,41.1,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:36:45,1.74,$GPGGA,103647.0,0553.346323,S,03511.958922,W,1,12,0.6,41.3,M,0.0,M,,*5C,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:36:46,1.25,$GPGGA,103648.0,0553.342540,S,03511.959573,W,1,12,0.6,41.4,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:36:47,1.30,$GPGGA,103649.0,0553.338723,S,03511.960083,W,1,12,0.6,41.7,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:36:48,1.96,$GPGGA,103650.0,0553.335501,S,03511.960750,W,1,12,0.6,41.9,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:36:49,1.66,$GPGGA,103651.0,0553.332533,S,03511.961124,W,1,12,0.7,42.3,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:36:50,1.52,$GPGGA,103652.0,0553.328510,S,03511.962086,W,1,12,0.7,42.8,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:36:51,1.69,$GPGGA,103653.0,0553.324687,S,03511.962147,W,1,12,0.7,42.6,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:36:52,1.38,$GPGGA,103654.0,0553.321354,S,03511.963481,W,1,12,0.7,42.3,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:36:53,1.71,$GPGGA,103655.0,0553.317089,S,03511.963982,W,1,12,0.6,42.5,M,0.0,M,,*5F,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:36:54,1.56,$GPGGA,103656.0,0553.312425,S,03511.965457,W,1,12,0.6,42.3,M,0.0,M,,*5E,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:36:55,1.54,$GPGGA,103657.0,0553.307787,S,03511.966187,W,1,12,0.6,42.3,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:36:56,1.03,$GPGGA,103658.0,0553.303645,S,03511.967474,W,1,12,0.6,42.0,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:36:57,1.05,$GPGGA,103659.0,0553.299825,S,03511.968493,W,1,12,0.6,41.9,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:36:58,1.47,$GPGGA,103700.0,0553.295262,S,03511.969124,W,1,12,0.6,42.5,M,0.0,M,,*5C,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:36:59,1.00,$GPGGA,103701.0,0553.291331,S,03511.969655,W,1,12,0.6,42.9,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:37:00,1.12,$GPGGA,103702.0,0553.288103,S,03511.969674,W,1,12,0.7,42.1,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:01,1.22,$GPGGA,103703.0,0553.285215,S,03511.970202,W,1,12,0.7,41.4,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:02,1.36,$GPGGA,103704.0,0553.282609,S,03511.970659,W,1,12,0.6,41.8,M,0.0,M,,*5C,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:37:03,1.47,$GPGGA,103705.0,0553.280453,S,03511.971093,W,1,12,0.6,41.5,M,0.0,M,,*5E,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:37:04,1.13,$GPGGA,103706.0,0553.278156,S,03511.971212,W,1,12,0.7,41.8,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:05,1.55,$GPGGA,103707.0,0553.276605,S,03511.971476,W,1,12,0.7,42.2,M,0.0,M,,*5E,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:06,1.42,$GPGGA,103708.0,0553.274973,S,03511.971864,W,1,12,0.7,42.5,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:07,1.47,$GPGGA,103709.0,0553.273510,S,03511.972204,W,1,12,0.6,43.0,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:37:08,1.38,$GPGGA,103710.0,0553.272508,S,03511.972410,W,1,12,0.6,43.2,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.5,0.6,1.3*35
2021/08/26,07:37:09,1.40,$GPGGA,103711.0,0553.272370,S,03511.972109,W,1,12,0.8,43.4,M,0.0,M,,*5C,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.7,0.8,1.5*3F
2021/08/26,07:37:10,1.75,$GPGGA,103712.0,0553.271665,S,03511.972373,W,1,12,0.8,43.7,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.7,0.8,1.5*3F
2021/08/26,07:37:11,1.34,$GPGGA,103713.0,0553.270262,S,03511.972628,W,1,12,0.8,44.0,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.7,0.8,1.5*3F
2021/08/26,07:37:12,1.89,$GPGGA,103714.0,0553.268850,S,03511.972703,W,1,11,0.8,43.8,M,0.0,M,,*58,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,,1.7,0.8,1.5*3C
2021/08/26,07:37:13,1.61,$GPGGA,103715.0,0553.267213,S,03511.972853,W,1,11,0.8,43.4,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,,1.7,0.8,1.5*3C
2021/08/26,07:37:14,1.49,$GPGGA,103716.0,0553.265207,S,03511.973343,W,1,11,0.8,43.5,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,,1.7,0.8,1.5*3C
2021/08/26,07:37:15,1.16,$GPGGA,103717.0,0553.263196,S,03511.973880,W,1,11,0.8,43.6,M,0.0,M,,*58,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,,1.7,0.8,1.5*3C
2021/08/26,07:37:16,1.36,$GPGGA,103718.0,0553.261033,S,03511.974538,W,1,11,0.8,43.4,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,,1.7,0.8,1.5*3C
2021/08/26,07:37:17,1.28,$GPGGA,103719.0,0553.258869,S,03511.975235,W,1,11,0.8,43.5,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,,1.7,0.8,1.5*3C
2021/08/26,07:37:18,1.86,$GPGGA,103720.0,0553.256619,S,03511.976007,W,1,11,0.8,43.4,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,,1.7,0.8,1.5*3C
2021/08/26,07:37:19,1.55,$GPGGA,103721.0,0553.254204,S,03511.976737,W,1,11,0.8,43.5,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,,1.7,0.8,1.5*3C
2021/08/26,07:37:20,1.60,$GPGGA,103722.0,0553.251843,S,03511.977471,W,1,10,0.8,43.5,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
2021/08/26,07:37:21,1.42,$GPGGA,103723.0,0553.249364,S,03511.978041,W,1,11,0.8,43.4,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,,1.7,0.8,1.5*3C
2021/08/26,07:37:22,1.15,$GPGGA,103724.0,0553.246649,S,03511.978646,W,1,12,0.7,43.2,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:23,1.22,$GPGGA,103725.0,0553.242973,S,03511.979308,W,1,12,0.7,43.2,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:24,1.33,$GPGGA,103726.0,0553.240179,S,03511.979888,W,1,12,0.7,43.1,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:25,1.05,$GPGGA,103727.0,0553.237369,S,03511.980478,W,1,12,0.7,43.1,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:26,1.01,$GPGGA,103728.0,0553.234325,S,03511.981117,W,1,12,0.7,43.2,M,0.0,M,,*5E,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:27,1.26,$GPGGA,103729.0,0553.231000,S,03511.981753,W,1,12,0.7,43.2,M,0.0,M,,*58,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:28,1.05,$GPGGA,103730.0,0553.227278,S,03511.982344,W,1,12,0.7,43.1,M,0.0,M,,*58,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:29,0.99,$GPGGA,103731.0,0553.223487,S,03511.983061,W,1,12,0.7,43.0,M,0.0,M,,*5F,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:30,0.85,$GPGGA,103732.0,0553.219613,S,03511.983620,W,1,12,0.7,42.8,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:31,0.75,$GPGGA,103733.0,0553.215939,S,03511.984143,W,1,12,0.7,42.7,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:32,0.82,$GPGGA,103734.0,0553.213066,S,03511.984343,W,1,12,0.7,42.4,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:33,1.15,$GPGGA,103735.0,0553.210526,S,03511.984912,W,1,12,0.7,42.2,M,0.0,M,,*58,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:34,0.90,$GPGGA,103736.0,0553.208796,S,03511.985182,W,1,12,0.7,42.0,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.6,0.7,1.4*30
2021/08/26,07:37:35,0.93,$GPGGA,103737.0,0553.207224,S,03511.985241,W,1,12,0.6,42.2,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.6,1.3*30
2021/08/26,07:37:36,0.89,$GPGGA,103738.0,0553.205949,S,03511.985443,W,1,12,0.6,42.6,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.6,1.3*30
2021/08/26,07:37:37,0.95,$GPGGA,103739.0,0553.204902,S,03511.985892,W,1,12,0.6,42.7,M,0.0,M,,*57,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.6,1.3*30
2021/08/26,07:37:38,0.96,$GPGGA,103740.0,0553.203850,S,03511.986367,W,1,12,0.6,42.9,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.6,1.3*30
2021/08/26,07:37:39,0.93,$GPGGA,103741.0,0553.203328,S,03511.986293,W,1,12,0.6,42.9,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.6,1.3*30
2021/08/26,07:37:40,0.98,$GPGGA,103742.0,0553.202694,S,03511.986256,W,1,12,0.6,42.9,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.6,1.3*30
2021/08/26,07:37:41,1.01,$GPGGA,103743.0,0553.202366,S,03511.986278,W,1,12,0.7,42.9,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.5,0.7,1.4*36
2021/08/26,07:37:42,0.92,$GPGGA,103744.0,0553.202433,S,03511.986422,W,1,12,0.7,43.3,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.7,0.7,1.5*35
2021/08/26,07:37:43,0.89,$GPGGA,103745.0,0553.202544,S,03511.986482,W,1,12,0.7,43.4,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,06,07,08,09,14,16,21,22,27,1.7,0.7,1.5*35
2021/08/26,07:37:44,0.97,$GPGGA,103746.0,0553.202610,S,03511.986657,W,1,12,0.7,43.6,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.7,0.7,1.5*30
2021/08/26,07:37:45,0.86,$GPGGA,103747.0,0553.202658,S,03511.986776,W,1,12,0.7,43.8,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,07,08,09,14,16,21,22,27,30,1.7,0.7,1.5*30
2021/08/26,07:37:46,1.08,$GPGGA,103748.0,0553.202759,S,03511.986873,W,1,11,0.7,43.9,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.7,1.5*37
2021/08/26,07:37:47,1.08,$GPGGA,103749.0,0553.202751,S,03511.986793,W,1,11,0.8,43.9,M,0.0,M,,*51,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.8,1.5*38
2021/08/26,07:37:48,1.09,$GPGGA,103750.0,0553.202769,S,03511.986806,W,1,11,0.7,43.9,M,0.0,M,,*5E,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.7,1.5*37
2021/08/26,07:37:49,1.14,$GPGGA,103751.0,0553.202724,S,03511.986784,W,1,11,0.7,44.0,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.7,1.5*37
2021/08/26,07:37:50,1.14,$GPGGA,103752.0,0553.202693,S,03511.986772,W,1,11,0.7,43.8,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.7,1.5*37
2021/08/26,07:37:51,0.90,$GPGGA,103753.0,0553.202724,S,03511.986847,W,1,11,0.8,43.8,M,0.0,M,,*5F,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.8,1.5*38
2021/08/26,07:37:52,1.07,$GPGGA,103754.0,0553.202730,S,03511.986843,W,1,11,0.7,43.8,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.6,0.7,1.4*37
2021/08/26,07:37:53,1.10,$GPGGA,103755.0,0553.202742,S,03511.986830,W,1,11,0.7,43.7,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.6,0.7,1.4*37
2021/08/26,07:37:54,0.97,$GPGGA,103756.0,0553.202749,S,03511.986820,W,1,11,0.7,43.7,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.7,1.5*37
2021/08/26,07:37:55,1.15,$GPGGA,103757.0,0553.202752,S,03511.986809,W,1,11,0.7,43.7,M,0.0,M,,*50,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.7,1.5*37
2021/08/26,07:37:56,0.94,$GPGGA,103758.0,0553.202752,S,03511.986805,W,1,11,0.7,43.7,M,0.0,M,,*53,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.7,1.5*37
2021/08/26,07:37:57,0.90,$GPGGA,103759.0,0553.202753,S,03511.986798,W,1,11,0.7,43.7,M,0.0,M,,*58,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.7,1.5*37
2021/08/26,07:37:58,0.84,$GPGGA,103800.0,0553.202753,S,03511.986796,W,1,11,0.7,43.7,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.7,1.5*37
2021/08/26,07:37:59,0.87,$GPGGA,103801.0,0553.202753,S,03511.986794,W,1,11,0.7,43.7,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.7,1.5*37
2021/08/26,07:38:00,0.90,$GPGGA,103802.0,0553.202755,S,03511.986793,W,1,11,0.7,43.7,M,0.0,M,,*54,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.6,0.7,1.4*37
2021/08/26,07:38:01,0.97,$GPGGA,103803.0,0553.202757,S,03511.986792,W,1,11,0.8,43.7,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.8,1.5*38
2021/08/26,07:38:02,0.95,$GPGGA,103804.0,0553.202757,S,03511.986792,W,1,11,0.8,43.7,M,0.0,M,,*5E,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.8,1.5*38
2021/08/26,07:38:03,0.86,$GPGGA,103805.0,0553.202759,S,03511.986791,W,1,11,0.8,43.7,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.8,1.5*38
2021/08/26,07:38:04,0.82,$GPGGA,103806.0,0553.202760,S,03511.986791,W,1,11,0.8,43.7,M,0.0,M,,*5B,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.8,1.5*38
2021/08/26,07:38:05,0.86,$GPGGA,103807.0,0553.202761,S,03511.986792,W,1,11,0.8,43.7,M,0.0,M,,*58,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.8,1.5*38
2021/08/26,07:38:06,0.97,$GPGGA,103808.0,0553.202763,S,03511.986791,W,1,11,0.8,43.7,M,0.0,M,,*56,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,30,,1.7,0.8,1.5*38
2021/08/26,07:38:07,0.92,$GPGGA,103809.0,0553.202764,S,03511.986791,W,1,10,0.7,43.7,M,0.0,M,,*5E,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.7,1.5*34
2021/08/26,07:38:08,0.94,$GPGGA,103810.0,0553.202764,S,03511.986791,W,1,10,0.8,43.7,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
2021/08/26,07:38:09,0.96,$GPGGA,103811.0,0553.202765,S,03511.986791,W,1,10,0.8,43.7,M,0.0,M,,*59,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
2021/08/26,07:38:10,1.18,$GPGGA,103812.0,0553.202766,S,03511.986792,W,1,10,0.8,43.7,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
2021/08/26,07:38:11,1.02,$GPGGA,103813.0,0553.202767,S,03511.986792,W,1,10,0.8,43.7,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
2021/08/26,07:38:12,1.21,$GPGGA,103814.0,0553.202768,S,03511.986792,W,1,10,0.8,43.7,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
2021/08/26,07:38:13,0.99,$GPGGA,103815.0,0553.202769,S,03511.986792,W,1,10,0.8,43.7,M,0.0,M,,*52,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
2021/08/26,07:38:14,0.97,$GPGGA,103816.0,0553.202770,S,03511.986791,W,1,10,0.7,43.7,M,0.0,M,,*55,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.7,1.5*34
2021/08/26,07:38:15,0.91,$GPGGA,103817.0,0553.202770,S,03511.986790,W,1,10,0.8,43.7,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
2021/08/26,07:38:16,1.11,$GPGGA,103818.0,0553.202770,S,03511.986789,W,1,10,0.8,43.7,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
2021/08/26,07:38:17,1.07,$GPGGA,103819.0,0553.202770,S,03511.986788,W,1,10,0.8,43.7,M,0.0,M,,*5D,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
2021/08/26,07:38:18,1.01,$GPGGA,103820.0,0553.202771,S,03511.986786,W,1,10,0.8,43.7,M,0.0,M,,*58,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
2021/08/26,07:38:19,0.93,$GPGGA,103821.0,0553.202771,S,03511.986785,W,1,10,0.8,43.7,M,0.0,M,,*5A,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
2021/08/26,07:38:20,0.94,$GPGGA,103822.0,0553.202772,S,03511.986783,W,1,10,0.8,43.7,M,0.0,M,,*5C,$GPGSA,A,3,01,03,04,07,08,09,14,21,22,27,,,1.7,0.8,1.5*3B
